model_name,seg_method,input_method,aug_type,model_type,parameters,training_time_seconds,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_f1_mean,test_f1_std,seed_runs
SG-KMEANS-masking_standard_mobilenetv2,kmeans,masking,standard,mobilenetv2,2899751,10209.374418973923,0.9342308382696105,0.03174470772775632,0.9372979149934526,0.029291627927814045,0.9337108859571384,0.03230910142841464,"[{'seed': 42, 'test_accuracy': 0.9483037156704361, 'test_precision': 0.950675875271284, 'test_recall': 0.9483037156704361, 'test_f1_score': 0.9482796656416138, 'training_time_seconds': 3366.227380990982, 'best_epoch': 23}, {'seed': 43, 'test_accuracy': 0.9669718183450009, 'test_precision': 0.967834274936964, 'test_recall': 0.9669718183450009, 'test_f1_score': 0.9670649463209765, 'training_time_seconds': 2764.7721099853516, 'best_epoch': 38}, {'seed': 44, 'test_accuracy': 0.884760366182014, 'test_precision': 0.8924472441630887, 'test_recall': 0.884760366182014, 'test_f1_score': 0.8837169843934559, 'training_time_seconds': 758.4927711486816, 'best_epoch': 5}, {'seed': 45, 'test_accuracy': 0.9098905043977742, 'test_precision': 0.9136151360378579, 'test_recall': 0.9098905043977742, 'test_f1_score': 0.9083540631834569, 'training_time_seconds': 1048.8212656974792, 'best_epoch': 10}, {'seed': 46, 'test_accuracy': 0.9612277867528272, 'test_precision': 0.9619170445580686, 'test_recall': 0.9612277867528272, 'test_f1_score': 0.9611387702461884, 'training_time_seconds': 2271.060891151428, 'best_epoch': 31}]"
SG-OTSU-cropping_heavy_squeezenet,otsu,cropping,heavy,squeezenet,742503,16360.399698734283,0.9228145754801652,0.03532203624610207,0.9314504503062668,0.028007699491947778,0.9222962572222535,0.0355739375058876,"[{'seed': 42, 'test_accuracy': 0.8906838987614432, 'test_precision': 0.9099717926292034, 'test_recall': 0.8906838987614432, 'test_f1_score': 0.8912511703962648, 'training_time_seconds': 2176.9382700920105, 'best_epoch': 9}, {'seed': 43, 'test_accuracy': 0.8757853168192425, 'test_precision': 0.8922767972387804, 'test_recall': 0.8757853168192425, 'test_f1_score': 0.8740983336561803, 'training_time_seconds': 2091.701817512512, 'best_epoch': 8}, {'seed': 44, 'test_accuracy': 0.957817267994974, 'test_precision': 0.958709175521354, 'test_recall': 0.957817267994974, 'test_f1_score': 0.957585291273907, 'training_time_seconds': 3407.3584332466125, 'best_epoch': 21}, {'seed': 45, 'test_accuracy': 0.9648178064979357, 'test_precision': 0.9658340240993197, 'test_recall': 0.9648178064979357, 'test_f1_score': 0.9646373799663159, 'training_time_seconds': 4639.888489723206, 'best_epoch': 31}, {'seed': 46, 'test_accuracy': 0.9249685873272303, 'test_precision': 0.9304604620426765, 'test_recall': 0.9249685873272303, 'test_f1_score': 0.9239091108185995, 'training_time_seconds': 4044.5126881599426, 'best_epoch': 27}]"
SG-KMEANS-masking_heavy_mobilenetv2,kmeans,masking,heavy,mobilenetv2,2899751,16193.795808792114,0.9069466882067851,0.015408505268039408,0.9159810600934449,0.012488771141323806,0.906785192249426,0.015024300046475045,"[{'seed': 42, 'test_accuracy': 0.8899658948124215, 'test_precision': 0.9027444799093229, 'test_recall': 0.8899658948124215, 'test_f1_score': 0.891267051438037, 'training_time_seconds': 2961.0010364055634, 'best_epoch': 17}, {'seed': 43, 'test_accuracy': 0.919404056722312, 'test_precision': 0.9237449619067885, 'test_recall': 0.919404056722312, 'test_f1_score': 0.9183893083816245, 'training_time_seconds': 3063.069685459137, 'best_epoch': 20}, {'seed': 44, 'test_accuracy': 0.9104290073595405, 'test_precision': 0.9203088538031995, 'test_recall': 0.9104290073595405, 'test_f1_score': 0.9093390153384343, 'training_time_seconds': 2912.486185312271, 'best_epoch': 19}, {'seed': 45, 'test_accuracy': 0.9265840962125291, 'test_precision': 0.9327549933727273, 'test_recall': 0.9265840962125291, 'test_f1_score': 0.9267750401612972, 'training_time_seconds': 4634.661438703537, 'best_epoch': 34}, {'seed': 46, 'test_accuracy': 0.8883503859271226, 'test_precision': 0.9003520114751868, 'test_recall': 0.8883503859271226, 'test_f1_score': 0.8881555459277373, 'training_time_seconds': 2622.577462911606, 'best_epoch': 16}]"
Baseline_heavy_squeezenet,none,raw,heavy,squeezenet,742503,13891.838645219803,0.8946688206785136,0.025652795010386354,0.908724563980609,0.02116211823070855,0.8918583386599375,0.026528200741324184,"[{'seed': 42, 'test_accuracy': 0.84760366182014, 'test_precision': 0.868170887550268, 'test_recall': 0.84760366182014, 'test_f1_score': 0.843426695124754, 'training_time_seconds': 1963.7397737503052, 'best_epoch': 7}, {'seed': 43, 'test_accuracy': 0.9190450547478011, 'test_precision': 0.9253966108310832, 'test_recall': 0.9190450547478011, 'test_f1_score': 0.9181244432804418, 'training_time_seconds': 3261.327318906784, 'best_epoch': 21}, {'seed': 44, 'test_accuracy': 0.9009154550350027, 'test_precision': 0.9111910750718861, 'test_recall': 0.9009154550350027, 'test_f1_score': 0.897016115149293, 'training_time_seconds': 2243.301253080368, 'best_epoch': 12}, {'seed': 45, 'test_accuracy': 0.915275534015437, 'test_precision': 0.9258051560565966, 'test_recall': 0.915275534015437, 'test_f1_score': 0.9128514187206705, 'training_time_seconds': 2868.5346596240997, 'best_epoch': 17}, {'seed': 46, 'test_accuracy': 0.8905043977741878, 'test_precision': 0.9130590903932113, 'test_recall': 0.8905043977741878, 'test_f1_score': 0.8878730210245279, 'training_time_seconds': 3554.935639858246, 'best_epoch': 23}]"
SG-KMEANS-masking_standard_squeezenet,kmeans,masking,standard,squeezenet,742503,22786.564467906952,0.8891760904684975,0.010940198628168757,0.8926268108598123,0.010369851231777732,0.8881350056441528,0.011466627096160434,"[{'seed': 42, 'test_accuracy': 0.9063004846526656, 'test_precision': 0.9089120606224743, 'test_recall': 0.9063004846526656, 'test_f1_score': 0.9059023825982107, 'training_time_seconds': 6644.445663452148, 'best_epoch': 41}, {'seed': 43, 'test_accuracy': 0.8806318434751391, 'test_precision': 0.8837300287152428, 'test_recall': 0.8806318434751391, 'test_f1_score': 0.8800446395326236, 'training_time_seconds': 4501.930176973343, 'best_epoch': 41}, {'seed': 44, 'test_accuracy': 0.8874528809908454, 'test_precision': 0.8898125351213653, 'test_recall': 0.8874528809908454, 'test_f1_score': 0.8866381848498218, 'training_time_seconds': 4201.685364961624, 'best_epoch': 32}, {'seed': 45, 'test_accuracy': 0.8958894273918506, 'test_precision': 0.8996918595103462, 'test_recall': 0.8958894273918506, 'test_f1_score': 0.8950127214787258, 'training_time_seconds': 4572.874580860138, 'best_epoch': 41}, {'seed': 46, 'test_accuracy': 0.875605815831987, 'test_precision': 0.8809875703296328, 'test_recall': 0.875605815831987, 'test_f1_score': 0.8730770997613828, 'training_time_seconds': 2865.6286816596985, 'best_epoch': 24}]"
SG-KMEANS-masking_standard_mobilenetv3,kmeans,masking,standard,mobilenetv3,1557831,9130.77161192894,0.8870579788188835,0.07026929712759293,0.9036389255215524,0.048666863501727935,0.8857382759547235,0.072933583883913,"[{'seed': 42, 'test_accuracy': 0.8955304254173398, 'test_precision': 0.907527731756307, 'test_recall': 0.8955304254173398, 'test_f1_score': 0.8964076844261845, 'training_time_seconds': 1830.0479724407196, 'best_epoch': 15}, {'seed': 43, 'test_accuracy': 0.925686591276252, 'test_precision': 0.9307777865912833, 'test_recall': 0.925686591276252, 'test_f1_score': 0.926494216887041, 'training_time_seconds': 2237.0716557502747, 'best_epoch': 26}, {'seed': 44, 'test_accuracy': 0.9088134984742416, 'test_precision': 0.9142887075416808, 'test_recall': 0.9088134984742416, 'test_f1_score': 0.9075021300613547, 'training_time_seconds': 1280.686360836029, 'best_epoch': 14}, {'seed': 45, 'test_accuracy': 0.9533297433135882, 'test_precision': 0.9538943450386586, 'test_recall': 0.9533297433135882, 'test_f1_score': 0.9532341641386353, 'training_time_seconds': 2910.5122554302216, 'best_epoch': 50}, {'seed': 46, 'test_accuracy': 0.7519296356129959, 'test_precision': 0.8117060566798324, 'test_recall': 0.7519296356129959, 'test_f1_score': 0.7450531842604022, 'training_time_seconds': 872.453367471695, 'best_epoch': 7}]"
SG-KMEANS-masking_heavy_shufflenetv2,kmeans,masking,heavy,shufflenetv2,1293579,18062.533640384674,0.8778675282714055,0.02110724013740242,0.8948652787200295,0.01568973391886734,0.8786562169706432,0.02118096920481358,"[{'seed': 42, 'test_accuracy': 0.9061209836654102, 'test_precision': 0.9135528568447233, 'test_recall': 0.9061209836654102, 'test_f1_score': 0.9058908444510244, 'training_time_seconds': 5904.6017854213715, 'best_epoch': 49}, {'seed': 43, 'test_accuracy': 0.8544246993358463, 'test_precision': 0.8750269251438852, 'test_recall': 0.8544246993358463, 'test_f1_score': 0.8553916603893598, 'training_time_seconds': 2065.7404506206512, 'best_epoch': 10}, {'seed': 44, 'test_accuracy': 0.8522706874887812, 'test_precision': 0.8775495525280983, 'test_recall': 0.8522706874887812, 'test_f1_score': 0.8522834064720137, 'training_time_seconds': 2268.737449645996, 'best_epoch': 12}, {'seed': 45, 'test_accuracy': 0.8861963740800575, 'test_precision': 0.901122568485256, 'test_recall': 0.8861963740800575, 'test_f1_score': 0.8872368758956085, 'training_time_seconds': 3739.819811820984, 'best_epoch': 25}, {'seed': 46, 'test_accuracy': 0.8903248967869323, 'test_precision': 0.9070744905981849, 'test_recall': 0.8903248967869323, 'test_f1_score': 0.8924782976452097, 'training_time_seconds': 4083.6341428756714, 'best_epoch': 28}]"
SG-KMEANS-masking_heavy_mobilenetv3,kmeans,masking,heavy,mobilenetv3,1557831,11104.406066656113,0.7750134625740441,0.06862842726588482,0.8345048946002882,0.029830176940717528,0.775027046357402,0.06903862824900164,"[{'seed': 42, 'test_accuracy': 0.850116675641716, 'test_precision': 0.8729206361011465, 'test_recall': 0.850116675641716, 'test_f1_score': 0.8525061907891524, 'training_time_seconds': 2928.6176977157593, 'best_epoch': 16}, {'seed': 43, 'test_accuracy': 0.6488960689283791, 'test_precision': 0.7818436761203861, 'test_recall': 0.6488960689283791, 'test_f1_score': 0.6486792984660591, 'training_time_seconds': 1468.8600375652313, 'best_epoch': 6}, {'seed': 44, 'test_accuracy': 0.7761622688924789, 'test_precision': 0.8315924366539323, 'test_recall': 0.7761622688924789, 'test_f1_score': 0.7742608227336966, 'training_time_seconds': 1970.557471036911, 'best_epoch': 11}, {'seed': 45, 'test_accuracy': 0.8194220068210375, 'test_precision': 0.8478032040712776, 'test_recall': 0.8194220068210375, 'test_f1_score': 0.8176278032994481, 'training_time_seconds': 2485.8832471370697, 'best_epoch': 16}, {'seed': 46, 'test_accuracy': 0.7804702925866093, 'test_precision': 0.8383645200546985, 'test_recall': 0.7804702925866093, 'test_f1_score': 0.782061116498654, 'training_time_seconds': 2250.4876132011414, 'best_epoch': 14}]"
SG-KMEANS-masking_heavy_squeezenet,kmeans,masking,heavy,squeezenet,742503,26092.51812505722,0.689319691258302,0.055247639562845736,0.7422682665208811,0.03289326134109475,0.6793316509272451,0.05814811230039647,"[{'seed': 42, 'test_accuracy': 0.6131753724645486, 'test_precision': 0.7012606979528473, 'test_recall': 0.6131753724645486, 'test_f1_score': 0.6022131976518829, 'training_time_seconds': 2217.7305777072906, 'best_epoch': 7}, {'seed': 43, 'test_accuracy': 0.6415365284509065, 'test_precision': 0.7074507777904199, 'test_recall': 0.6415365284509065, 'test_f1_score': 0.6252367108645871, 'training_time_seconds': 2184.0169196128845, 'best_epoch': 9}, {'seed': 44, 'test_accuracy': 0.7524681385747621, 'test_precision': 0.7822305393082556, 'test_recall': 0.7524681385747621, 'test_f1_score': 0.7483693273124077, 'training_time_seconds': 9278.67318058014, 'best_epoch': 21}, {'seed': 45, 'test_accuracy': 0.7456471010590559, 'test_precision': 0.7719449153537141, 'test_recall': 0.7456471010590559, 'test_f1_score': 0.7362399063271087, 'training_time_seconds': 6531.699912786484, 'best_epoch': 15}, {'seed': 46, 'test_accuracy': 0.6937713157422366, 'test_precision': 0.7484544021991686, 'test_recall': 0.6937713157422366, 'test_f1_score': 0.684599112480239, 'training_time_seconds': 5880.397534370422, 'best_epoch': 9}]"
SG-OTSU-masking_heavy_squeezenet,otsu,masking,heavy,squeezenet,742503,13256.809450864792,0.685586070723389,0.12759445332559416,0.7472943534913551,0.10862613918569723,0.6655905844275778,0.1364375359385924,"[{'seed': 42, 'test_accuracy': 0.8303715670436187, 'test_precision': 0.8594803971079087, 'test_recall': 0.8303715670436187, 'test_f1_score': 0.8252982706422847, 'training_time_seconds': 4782.923934459686, 'best_epoch': 32}, {'seed': 43, 'test_accuracy': 0.6113803625919942, 'test_precision': 0.7083114378270752, 'test_recall': 0.6113803625919942, 'test_f1_score': 0.5783983620295179, 'training_time_seconds': 1939.5596306324005, 'best_epoch': 9}, {'seed': 44, 'test_accuracy': 0.8213965176808472, 'test_precision': 0.8536747549296563, 'test_recall': 0.8213965176808472, 'test_f1_score': 0.8118147859045743, 'training_time_seconds': 3665.4811515808105, 'best_epoch': 24}, {'seed': 45, 'test_accuracy': 0.6695386824627535, 'test_precision': 0.7509127131177031, 'test_recall': 0.6695386824627535, 'test_f1_score': 0.6418418347516943, 'training_time_seconds': 1722.1830654144287, 'best_epoch': 7}, {'seed': 46, 'test_accuracy': 0.4952432238377311, 'test_precision': 0.564092464474432, 'test_recall': 0.4952432238377311, 'test_f1_score': 0.4705996688098178, 'training_time_seconds': 1146.6616687774658, 'best_epoch': 2}]"
